AM_N_068	SRR10034516	SRR10034517	SRR10034518	SRR10034523	SRR11426432	SRR11440495	SRR11440496	SRR11445089	SRR11445090	SRR11445091	SRR11448239	SRR11448240	SRR11448241	SRR12053418	SRR12053420	SRR12053430	SRR12233820	SRR12235348	SRR12244814	SRR12245258	SRR12245523	SRR12527928	SRR12527929	SRR12527932	SRR12527933	SRR12527934	SRR12527935	SRR12527936	SRR12527961	SRR12527962	SRR12527963	SRR12527964	SRR12527965	SRR12527966	SRR13404631	SRR13404632	SRR13404634	SRR13404636	SRR13404640	SRR13404641	SRR13442813	SRR13442815	SRR13442818	SRR13442824	SRR13442825	SRR13442827	SRR13442828	SRR13442829	SRR13442830	SRR13442831	SRR13769013	SRR13769014	SRR13769015	SRR13769016	SRR13769017	SRR13769018	SRR13769019	SRR14567209	SRR14567210	SRR14567211	SRR14567212	SRR14567213	SRR14567214	SRR14567217	SRR14567218	SRR14567219	SRR14567220	SRR14567221	SRR14567222	SRR1503066	SRR1503113	SRR1503129	SRR1503133	SRR15496114	SRR15496115	SRR17475010	SRR18500042	SRR18500043	SRR18500044	SRR18500045	SRR18500050	SRR18500061	SRR18500072	SRR18500076	SRR18500077	SRR18500078	SRR18500079	SRR18500080	SRR18500081	SRR18500082	SRR18500084	SRR18500085	SRR18500086	SRR18500087	SRR18500088	SRR18500090	SRR18500091	SRR2001612	SRR2001766	SRR2396653	SRR2895251	SRR2915407	SRR2954866	SRR3383868	SRR3948531	SRR3948548	SRR3948572	SRR3948577	SRR5109820	SRR5109826	SRR5109829	SRR5109831	SRR5109832	SRR5109833	SRR5117446	SRR5117450	SRR5253659	SRR5387735	SRR5387737	SRR5387738	SRR6148364	SRR6148366	SRR6148368	SRR6148369	SRR6148370	SRR6148371	SRR6148372	SRR6148374	SRR6148376	SRR6148378	SRR6148379	SRR8335253	SRR8335256	SRR8335258	SRR8754036	SRR8754038	SRR8867392	SRR8867393	SRR8867395
SRR11445091	1	0.890208771929825	0.88552865497076	0.891446198830409	0.891446198830409	0.826146198830409	0.891458479532164	0.88705730994152	0.249676608187134	0.318715789473684	0	0.358888888888889	0.439341520467836	0.397630409356725	1	0.679657894736842	0.881760233918129	0.800349707602339	0.768787719298246	0.893990058479532	0.916466666666667	0.869216374269006	0.689816959064327	0.974591812865497	1	1	0.89456783625731	0.903576023391813	0.987480116959064	0.974591812865497	1	0.938016959064327	0.984543859649123	0.950577192982456	0.981518713450292	0.800059649122807	0.999370175438597	1	1	0.858190058479532	1	0.865469590643275	0.999887719298246	0.885535087719298	0.813526315789474	0.800059649122807	1	0.995572514619883	0.927588304093567	0.835976023391813	0.927588304093567	0.977700584795322	0.94050701754386	0.994498830409357	0.950722807017544	0.971314619883041	0.950381871345029	0.97079649122807	0.867371929824561	0.855838596491228	0.966152631578947	0.464570760233918	0.994952046783626	0.807087719298246	0.990550292397661	0.696805263157895	0.734356725146199	0.998887719298246	0.802277192982456	0.998200584795322	0.878583625730994	0.767321052631579	1	1	1	1	0.891446198830409	0.899395321637427	0.701329239766082	0.861106432748538	0.891446198830409	0.866038011695906	0.891446198830409	0.658767251461988	0.889860233918129	0.866038011695906	0.861044444444444	0.886445029239766	0.884936257309942	0.870276608187134	0.861036842105263	0.96694269005848	0.885295906432748	0.947709356725146	0.921938011695906	0.839470175438596	0.982716374269006	0.994247953216374	1	0.864072514619883	0.972587134502924	0.691746198830409	1	1	0.997219883040936	1	0.891446198830409	1	1	1	1	1	1	1	1	0.767321052631579	1	0.988298830409357	0.891446198830409	0.891446198830409	0.891446198830409	0.998716959064327	1	1	0.998436257309941	0.999156140350877	0.998880116959064	0.963350292397661	0.992716374269006	0.955523391812865	1	0.903616374269006	1	0.814505847953216	1	1	0.974591812865497	1	1	1
SRR11448239	1	0.961553801169591	0.961553801169591	0.961553801169591	0.961553801169591	0.896319298245614	0.961553801169591	0.951762573099415	0.297352046783626	0.489384210526316	0.358888888888889	0	0.163715204678363	0.431057894736842	1	0.762414619883041	0.933964912280702	0.960609941520468	0.953749122807018	0.887001754385965	0.916152631578947	0.856016959064328	0.877897660818713	0.99313918128655	1	1	0.912908187134503	0.955226900584795	0.994554970760234	0.99313918128655	1	0.963690643274854	0.992238596491228	0.947820467836257	0.981519298245614	0.960609941520468	0.999370760233918	1	0.99924269005848	0.960609941520468	1	0.951731578947368	0.999887719298246	0.961553801169591	0.859269590643275	0.960609941520468	1	0.995593567251462	0.897715789473684	0.851763742690059	0.897719883040936	0.982578947368421	0.955653801169591	0.994988304093567	0.966879532163743	0.989584210526316	0.96763567251462	0.987301169590643	0.872385380116959	0.856988888888889	0.977215789473684	0.584198245614035	0.981480116959064	0.839004093567251	0.990377777777778	0.720098830409357	0.755691228070175	0.998887719298246	0.906579532163743	0.99846783625731	0.89322514619883	0.576092397660819	1	1	1	1	0.961553801169591	0.961586549707602	0.773030994152047	0.954694152046784	0.961553801169591	0.95469298245614	0.961553801169591	0.537646198830409	0.928222222222222	0.95469298245614	0.95469298245614	0.961553801169591	0.961554385964912	0.955385380116959	0.95469298245614	0.975380701754386	0.958834502923977	0.965502923976608	0.958005847953216	0.914578947368421	0.986266666666667	0.994286549707602	0.986528070175439	0.790437426900585	0.987131578947368	0.922163742690058	1	1	0.99722514619883	1	0.961553801169591	1	1	1	1	1	1	1	1	0.576092397660819	1	0.988449122807017	0.961553801169591	0.961553801169591	0.961553801169591	0.998977192982456	1	1	0.99843918128655	0.999157894736842	0.995264912280702	0.96710701754386	0.993170760233918	0.965587134502924	1	0.948088304093567	1	0.960609941520468	1	1	0.99313918128655	1	1	1
SRR11448240	1	0.984927485380117	0.9787216374269	0.986381286549708	0.986381286549708	0.923597660818713	0.986381286549708	0.976885964912281	0.385846198830409	0.558153216374269	0.439341520467836	0.163715204678363	0	0.487330994152047	1	0.813994152046784	0.928869005847953	0.968156725146199	0.955761403508772	0.86507485380117	0.911011111111111	0.836754970760234	0.901151461988304	0.987604678362573	1	1	0.907366666666667	0.974057894736842	0.991417543859649	0.987604678362573	1	0.974502923976608	0.989053216374269	0.947456725146199	0.981619883040936	0.975816374269006	0.999378947368421	1	0.99924269005848	0.968160233918129	1	0.969226315789474	0.999887719298246	0.9787216374269	0.846895906432748	0.975816374269006	1	0.995761988304094	0.868158479532164	0.830194736842105	0.868212865497076	0.978882456140351	0.974739766081871	0.99474269005848	0.969414035087719	0.984075438596491	0.969462573099415	0.981881286549708	0.868158479532164	0.84225730994152	0.972246783625731	0.644580701754386	0.982783625730994	0.822906432748538	0.990384210526316	0.745300584795322	0.782128070175439	0.998887719298246	0.921125730994152	0.998308187134503	0.896212280701754	0.506857894736842	1	1	1	1	0.986381286549708	0.98526081871345	0.797858479532164	0.97398947368421	0.986381286549708	0.973985964912281	0.986381286549708	0.49323918128655	0.950655555555555	0.973985964912281	0.973986549707602	0.986381286549708	0.980868421052632	0.976129824561404	0.973985964912281	0.98226081871345	0.983380116959064	0.966133333333333	0.974091228070175	0.939406432748538	0.988144444444444	0.99540701754386	0.98783216374269	0.862285380116959	0.981992397660819	0.962197660818713	1	1	0.997622807017544	1	0.986381286549708	1	1	1	1	1	1	1	1	0.506857894736842	1	0.989147953216374	0.986381286549708	0.986381286549708	0.986381286549708	0.998490058479532	1	1	0.998616959064327	0.999256140350877	0.995384795321637	0.970832748538012	0.994177777777778	0.975804093567251	1	0.974213450292398	1	0.975816374269006	1	1	0.987604678362573	1	1	1
SRR11448241	1	0.987777777777778	0.987777777777778	0.987777777777778	0.987777777777778	0.960621052631579	0.987777777777778	0.987777777777778	0.333752046783626	0.279995906432749	0.397630409356725	0.431057894736842	0.487330994152047	0	1	0.34166432748538	0.97513216374269	0.97855730994152	0.972492397660819	0.97443567251462	0.982193567251462	0.967948538011696	0.949040350877193	0.993935087719298	1	0.995570760233918	0.936482456140351	0.97729298245614	0.991457894736842	0.989505847953216	1	0.981930409356725	0.989100584795322	0.988529824561403	0.986623391812866	0.97855730994152	0.999384210526316	1	1	0.97855730994152	1	0.987777777777778	0.999781871345029	0.983348538011696	0.976036842105263	0.97855730994152	1	0.991414619883041	0.988258479532164	0.966870760233918	0.988258479532164	0.989950877192982	0.980884210526316	0.996220467836257	0.981476023391813	0.991447953216374	0.981283625730994	0.991845614035088	0.899853216374269	0.974486549707602	0.985142105263158	0.654936257309942	0.995052631578947	0.96997134502924	0.995307602339181	0.812708771929824	0.858702923976608	0.998704678362573	0.957121637426901	0.998722222222222	0.967179532163743	0.722452631578947	0.995570760233918	0.995570760233918	1	1	0.987777777777778	0.987777777777778	0.799690058479532	0.981712865497076	0.987777777777778	0.981712865497076	0.987777777777778	0.710230409356725	0.953711111111111	0.981712865497076	0.981712865497076	0.987777777777778	0.987777777777778	0.98228947368421	0.981712865497076	0.985775438596491	0.985143274853801	0.973963742690058	0.981785964912281	0.940802923976608	0.991630409356725	0.995625730994152	1	0.955492397660819	0.992227485380117	0.966335087719298	0.995570760233918	0.995570760233918	0.997717543859649	1	0.987777777777778	0.995570760233918	1	1	1	1	1	1	1	0.722452631578947	1	0.985914619883041	0.987777777777778	0.987777777777778	0.987777777777778	0.999244444444444	0.999672514619883	1	0.998662573099415	0.999134502923977	0.999115204678363	0.974987719298246	0.995971929824561	0.984412865497076	1	0.987777777777778	0.995570760233918	0.974128070175439	0.995570760233918	1	0.993935087719298	1	1	1
SRR12053418	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0.941031578947368	1	0.787856140350877	0.996611695906433	1	1	1	1	1	1	1	1	1	0.642615789473684	1	1	1	1	1	0.887016374269006	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0.977458479532164	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.993531578947368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.978014619883041	1	1	1	1	1	1	1	1	1	1
SRR12053420	1	1	1	1	1	1	1	1	0.612730994152047	0.497733918128655	0.679657894736842	0.762414619883041	0.813994152046784	0.34166432748538	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.917241520467836	1	1	0.700299415204678	1	1	1	1	1	0.998887719298246	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SRR12053430	1	0.782216374269006	0.782216374269006	0.782216374269006	0.782216374269006	0.910626900584795	0.80188947368421	0.898774269005848	0.827342105263158	0.792767251461988	0.881760233918129	0.933964912280702	0.928869005847953	0.97513216374269	1	1	0	1	1	1	1	1	0.955175438596491	0.999223391812865	1	1	1	0.926581286549708	1	1	1	0.963397076023392	0.998270175438597	1	1	1	1	1	1	1	1	0.782216374269006	1	0.796673684210526	0.835878947368421	1	1	1	1	1	1	1	0.951369005847953	1	0.979783625730994	1	0.981084795321637	1	1	0.953587719298246	1	0.864845029239766	1	0.904498245614035	1	0.956998830409357	0.971295321637427	1	0.987772514619883	1	1	1	1	1	1	1	0.782216374269006	0.890815789473684	0.782216374269006	0.782216374269006	0.782216374269006	0.782216374269006	0.782216374269006	0.783672514619883	0.929268421052632	0.782216374269006	0.782216374269006	0.782216374269006	0.853162573099415	0.801634502923977	0.782874269005848	0.977925730994152	0.847946783625731	0.98162865497076	0.946883040935672	0.782216374269006	0.985740935672515	0.994247953216374	1	0.96439298245614	0.997995321637427	0.837349707602339	1	1	0.997219883040936	1	0.782216374269006	1	1	1	1	1	1	1	1	1	1	1	0.782216374269006	0.782216374269006	0.782216374269006	0.999567251461988	1	1	0.998436257309941	0.999156140350877	0.99929649122807	0.981336257309941	0.994729239766082	0.97090350877193	1	0.894251461988304	1	1	1	1	1	1	1	1
SRR12233820	1	0.997838596491228	0.876814035087719	1	1	0.936485964912281	1	1	0.983641520467836	0.984242105263158	0.800349707602339	0.960609941520468	0.968156725146199	0.97855730994152	1	1	1	0	0.568236842105263	0.991270760233918	1	0.958504678362573	0.730311111111111	1	1	1	1	1	1	1	1	1	1	1	0.996732748538012	0.77240350877193	0.999370175438597	1	1	0.804429824561403	1	0.834499415204678	1	0.834499415204678	0.847268421052632	0.77240350877193	1	0.995572514619883	1	0.905617543859649	1	0.996344444444444	0.986108771929824	0.994369005847953	0.996673684210526	0.997395321637427	0.99863567251462	0.999169005847953	1	1	0.996481871345029	0.933581871345029	1	0.954906432748538	1	0.954230409356725	0.895383625730994	1	0.864318128654971	1	0.905814619883041	1	1	1	1	1	1	0.998357894736842	1	1	1	1	1	1	1	1	1	1	0.987576023391813	1	1	1	1	0.9981216374269	1	1	0.995405263157895	1	1	0.93572865497076	1	0.77240350877193	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.990679532163743	1	1	1	0.999043274853801	0.997294736842105	1	1	1	1	0.984161988304094	1	0.997885380116959	1	0.941451461988304	1	0.802697076023392	1	1	1	1	1	1
SRR12235348	1	0.997838596491228	0.874350292397661	1	1	0.936485964912281	1	1	0.975586549707602	0.942114619883041	0.768787719298246	0.953749122807018	0.955761403508772	0.972492397660819	1	1	1	0.568236842105263	0	0.909222222222222	0.815693567251462	0.84806081871345	0.57256783625731	0.917951461988304	1	0.889556140350877	0.917951461988304	0.951830409356725	0.985690058479532	0.917951461988304	1	0.917951461988304	0.984297660818713	0.90200701754386	0.996732748538012	0.653325730994152	0.999370175438597	1	1	0.804383040935672	1	0.579769005847953	1	0.626722807017544	0.8355	0.653325730994152	1	0.995572514619883	1	0.905617543859649	0.889556140350877	0.97023918128655	0.88553567251462	0.933816374269006	0.907695906432749	0.914384210526316	0.910051461988304	0.912916374269006	0.809541520467836	0.917951461988304	0.914433333333333	0.933581871345029	0.889561403508772	0.774976023391813	0.999629239766082	0.783898245614035	0.899177777777778	1	0.836653801169591	0.999156725146199	0.861086549707602	0.889559064327485	1	1	1	1	1	0.998357894736842	1	0.930591228070175	1	0.917951461988304	1	1	0.993740935672515	0.917951461988304	0.922929824561403	1	0.987576023391813	0.979795321637427	0.917995321637427	0.990770760233918	0.998473099415205	0.966550292397661	0.937533918128655	1	0.995405263157895	1	0.889556140350877	0.93572865497076	0.917951461988304	0.653325730994152	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.990679532163743	1	1	1	0.999043274853801	0.995230409356725	1	1	1	0.889138011695906	0.974738011695906	1	0.985147953216374	0.970780701754386	0.85199649122807	1	0.796097660818713	1	1	0.917951461988304	1	1	0.998748538011696
SRR12244814	1	1	1	1	1	0.957298830409357	0.987844444444444	0.989597660818713	0.895428070175439	0.918536842105263	0.893990058479532	0.887001754385965	0.86507485380117	0.97443567251462	1	1	1	0.991270760233918	0.909222222222222	0	0.400440935672515	0.696930409356725	0.849926900584795	0.547443274853801	1	0.780969590643275	0.516794152046784	0.575075438596491	0.972728070175439	0.488214619883041	1	0.546273684210526	0.952012280701754	0.926858479532164	0.815172514619883	0.991270760233918	0.999514619883041	1	1	0.991270760233918	1	1	0.999614035087719	0.628617543859649	0.813009356725146	0.991270760233918	1	0.935943274853801	0.498538596491228	0.457559649122807	0.503054970760234	0.973727485380117	0.987233333333333	0.993988888888889	0.790690643274854	0.887097076023392	0.852859064327485	0.884501754385965	0.637964912280702	0.42586432748538	0.563866081871345	0.792994152046784	0.990305847953216	0.525336842105263	0.990256140350877	0.621424561403509	0.734800584795322	0.999623976608187	0.932659649122807	0.998045029239766	0.529170760233918	1	0.624136257309941	0.624136257309941	1	1	1	1	1	0.920731578947368	1	0.73770350877193	1	1	0.993740935672515	0.547034502923977	0.900863157894737	1	1	0.979783040935672	0.83060350877193	0.990770760233918	0.998473099415205	0.968326315789474	0.932386549707602	1	1	1	1	0.710381871345029	0.537022807017544	0.991270760233918	0.613999415204678	0.614140350877193	1	1	1	0.827356725146199	1	1	1	1	1	1	1	1	1	0.954295906432749	1	1	1	0.999480701754386	0.999357894736842	1	1	0.999551461988304	0.999581871345029	0.996317543859649	1	0.985238596491228	1	1	0.624136257309941	0.617045029239766	0.624136257309941	1	0.546646198830409	1	1	1
SRR12245258	1	1	1	1	1	0.97643918128655	1	1	0.929354970760234	0.924776608187134	0.916466666666667	0.916152631578947	0.911011111111111	0.982193567251462	0.941031578947368	1	1	1	0.815693567251462	0.400440935672515	0	0.646753216374269	0.784809941520468	0.850753216374269	1	0.661108187134503	0.824581286549708	0.479545614035088	0.972728070175439	0.764997660818713	1	0.853766081871345	0.963984210526316	0.769454385964912	0.82663567251462	1	1	1	1	0.941152046783626	1	1	0.999614035087719	0.587913450292398	0.874074269005848	1	1	0.941357894736842	0.46409649122807	0.462927485380117	0.396223391812865	0.962873099415205	0.887483040935673	0.934939766081871	0.841280116959064	0.88656081871345	0.857880701754386	0.878164912280702	0.464350877192982	0.789622222222222	0.831505263157895	0.862747953216374	0.791152046783626	0.426545614035088	0.989698830409357	0.45409649122807	0.764995321637427	0.999623976608187	0.934790058479532	0.998045029239766	0.376263157894737	0.880146198830409	0.528606432748538	0.528606432748538	0.941031578947368	0.941031578947368	1	1	1	0.920905847953216	1	0.854147368421053	1	1	0.993740935672515	0.854141520467836	0.90200701754386	1	0.977658479532164	0.979783040935672	0.859644444444444	0.990770760233918	0.998473099415205	0.968326315789474	0.932438596491228	1	1	1	0.79299298245614	0.734940350877193	0.84923216374269	1	0.528606432748538	0.528606432748538	1	1	1	0.827356725146199	1	1	0.993533918128655	1	1	1	1	1	1	0.959213450292398	1	1	1	0.999718128654971	0.997283625730994	1	1	0.999746783625731	0.87510701754386	0.990416374269006	1	0.962850877192982	0.970770175438596	0.79299298245614	0.528606432748538	0.611847953216374	0.528606432748538	1	0.854141520467836	1	1	0.998748538011696
SRR12245523	1	1	1	1	1	0.915905847953216	1	0.938855555555556	0.882975438596491	0.956349707602339	0.869216374269006	0.856016959064328	0.836754970760234	0.967948538011696	1	1	1	0.958504678362573	0.84806081871345	0.696930409356725	0.646753216374269	0	0.823479532163743	1	1	0.324622222222222	0.970147953216374	0.831133918128655	0.98703918128655	0.910861988304094	1	0.998684795321637	0.979688888888889	0.815323976608187	0.837559064327485	0.958504678362573	0.999370175438597	1	1	0.958505263157895	1	0.972671929824561	0.999614035087719	0.831133918128655	0.693763157894737	0.958504678362573	1	0.936936842105263	0.609801754385965	0.53713567251462	0.278413450292398	0.980931578947368	0.881612280701754	0.935011111111111	0.989398245614035	0.992791228070175	0.986919298245614	0.988649707602339	0.665356140350877	0.77866432748538	0.984588304093567	0.685105847953216	0.754818128654971	0.53512865497076	0.989885380116959	0.511540350877193	0.716251461988304	0.999623976608187	0.918997076023392	0.998888304093567	0.675524561403509	0.805230994152047	0.831133918128655	0.831133918128655	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.492841520467836	0.752841520467836	1	0.927892397660819	0.831133918128655	0.831133918128655	1	1	1	0.84052514619883	1	1	1	1	1	1	1	1	1	0.951910526315789	1	1	1	0.999377192982456	0.997283625730994	1	1	0.999746783625731	0.570840350877193	0.990416374269006	0.997909941520468	0.968092397660819	0.970770175438596	0.498894736842105	0.831133918128655	0.789638596491228	0.831133918128655	1	1	1	1	0.998748538011696
SRR12527928	1	0.95306432748538	0.931312865497076	0.955175438596491	0.955175438596491	0.875005263157895	0.955175438596491	0.955238011695906	0.888405847953216	0.888597076023392	0.689816959064327	0.877897660818713	0.901151461988304	0.949040350877193	0.787856140350877	1	0.955175438596491	0.730311111111111	0.57256783625731	0.849926900584795	0.784809941520468	0.823479532163743	0	0.973708771929825	1	0.908208187134503	0.949826900584795	0.858617543859649	0.974840935672515	0.90498947368421	1	0.944663157894737	0.964911111111111	0.712301754385965	0.906680701754386	0.457001169590643	0.999370175438597	1	1	0.726852631578947	1	0.931312865497076	0.999614035087719	0.85610701754386	0.830047368421053	0.457001169590643	1	0.940978947368421	0.881548538011696	0.790930409356725	0.864962573099415	0.968324561403509	0.924035087719298	0.973136842105263	0.945670760233918	0.969159649122807	0.94770350877193	0.96766081871345	0.86198947368421	0.896101754385965	0.961693567251462	0.780729824561403	0.97373216374269	0.774223391812865	0.989975438596491	0.764029824561403	0.765939766081871	0.999623976608187	0.799915204678363	0.998056725146199	0.79030350877193	0.983414035087719	0.924794152046784	0.924794152046784	0.787856140350877	0.787856140350877	0.955175438596491	0.953656725146199	0.955175438596491	0.9323	0.955175438596491	0.932272514619883	0.955175438596491	0.955175438596491	0.951013450292398	0.932272514619883	0.932273684210526	0.955175438596491	0.921674269005848	0.939573099415205	0.932272514619883	0.970442105263158	0.953685380116959	0.960531578947368	0.937654385964912	0.955175438596491	0.981524561403509	0.994261988304094	0.983414035087719	0.794678362573099	0.97509298245614	0.412176608187134	0.924794152046784	0.924794152046784	0.997222222222222	1	0.955175438596491	0.924794152046784	1	1	0.993531578947368	1	1	1	1	1	1	0.952316374269006	0.955175438596491	0.955175438596491	0.955175438596491	0.998336257309941	0.994886549707602	1	0.998436842105263	0.99890350877193	0.982300584795322	0.960059064327485	0.994738011695906	0.934864912280702	0.98509649122807	0.920383040935672	0.924794152046784	0.720890643274854	0.924794152046784	1	0.977097076023392	1	1	0.998826315789474
SRR12527929	1	1	1	1	1	1	1	1	0.991945029239766	0.95733216374269	0.974591812865497	0.99313918128655	0.987604678362573	0.993935087719298	0.996611695906433	1	0.999223391812865	1	0.917951461988304	0.547443274853801	0.850753216374269	1	0.973708771929825	0	0.552387719298246	1	0.451782456140351	0.95093918128655	0.985688888888889	0.583999415204678	0.552387719298246	0.138615789473684	0.984295321637427	0.565394152046784	1	1	1	1	1	0.996611695906433	1	1	1	1	0.99943567251462	1	1	1	1	1	1	0.982621637426901	0.994260233918129	0.997929239766082	0.793995906432749	0.889919298245614	0.860023976608187	0.887684210526316	0.848798830409357	0.505685380116959	0.565270175438596	1	0.999693567251462	0.859417543859649	1	0.936572514619883	1	1	0.976653216374269	0.999117543859649	1	1	1	1	0.996611695906433	0.996611695906433	1	1	1	0.920731578947368	1	0.737702339181287	1	1	0.993740935672515	0.46728947368421	0.900863157894737	1	0.99675730994152	0.979783040935672	0.83060350877193	0.990770760233918	0.998473099415205	0.968326315789474	0.932386549707602	1	0.999670175438596	1	1	1	0.42766432748538	1	1	1	0.999447368421053	0.99943567251462	1	0.736088888888889	0.99943567251462	1	0.998050877192982	1	1	1	1	1	1	0.995176608187134	1	1	1	1	1	1	0.999739766081871	1	0.999533918128655	0.98607485380117	1	0.990474269005848	1	1	1	1	1	0.552387719298246	0.452341520467836	1	1	1
SRR12527932	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.552387719298246	0	1	1	1	1	1	0	0.68563918128655	1	0.542060233918129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.998085380116959	0.999325730994152	1	1	0.999597076023392	0.999574269005848	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.975322807017544	1	1	1	1	1	1	0.736088888888889	1	1	1	1	1	1	1	1	1	0.995364912280702	1	1	1	1	1	1	1	1	1	0.986512865497076	1	1	1	1	1	1	1	0	1	1	1	1
SRR12527933	1	1	1	1	1	1	1	1	1	1	1	1	1	0.995570760233918	1	1	1	1	0.889556140350877	0.780969590643275	0.661108187134503	0.324622222222222	0.908208187134503	1	1	0	1	0.780969590643275	0.98703918128655	0.910856140350877	1	0.999624561403509	0.980091812865497	0.86790350877193	0.848133333333333	1	1	1	1	1	1	1	0.999726315789474	0.780969590643275	0.938593567251462	1	1	0.941357894736842	0.780969590643275	0.780969590643275	0.439976608187134	0.99057134502924	0.889494152046784	0.939677192982456	0.993058479532164	0.996071929824561	0.992275438596491	0.99249649122807	0.667150292397661	1	0.993022222222222	0.927267251461988	0.759867251461988	0.689440935672515	0.999336842105263	0.558828070175439	0.832118713450292	0.999623976608187	0.99380350877193	0.999854970760234	0.736204093567251	0.805230994152047	0.780969590643275	0.780969590643275	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.309512865497076	0.80100701754386	1	1	0.780969590643275	0.780969590643275	1	1	1	0.827398830409357	1	1	1	1	1	1	1	1	1	0.963530994152047	1	1	1	0.999901754385965	0.997283625730994	1	1	0.999746783625731	0.569944444444444	0.990416374269006	1	0.990914035087719	0.970770175438596	0.465064912280702	0.780969590643275	0.780969590643275	0.780969590643275	1	1	1	1	0.998748538011696
SRR12527934	1	1	1	1	1	0.979940350877193	1	1	0.911740935672515	0.882718128654971	0.89456783625731	0.912908187134503	0.907366666666667	0.936482456140351	1	1	1	1	0.917951461988304	0.516794152046784	0.824581286549708	0.970147953216374	0.949826900584795	0.451782456140351	1	1	0	0.95093918128655	0.985688888888889	0.583995906432749	1	0.354600584795322	0.983895321637427	0.971363157894737	0.986101169590643	1	1	1	1	1	1	1	0.999888304093567	1	0.943681871345029	1	1	1	0.970147953216374	0.970147953216374	0.970147953216374	0.976452631578947	0.990061403508772	0.995194736842105	0.791153801169591	0.888086549707602	0.857431578947368	0.884405847953216	0.828193567251462	0.471471929824561	0.560172514619883	0.970147953216374	0.990508771929825	0.829565497076023	0.990965497076023	0.857138011695906	0.920478947368421	1	0.952336257309942	0.997780701754386	0.97029298245614	0.949612865497076	1	1	1	1	1	1	0.949612865497076	0.920731578947368	1	0.737702339181287	1	0.949612865497076	0.964505263157895	0.438870175438596	0.900863157894737	1	1	0.979783040935672	0.83060350877193	0.990770760233918	0.996757894736842	0.957868421052632	0.932386549707602	0.96033216374269	0.994522807017544	1	1	0.972688888888889	0.107134502923977	1	1	1	0.981849122807018	0.973869590643275	1	1	0.973533918128655	1	1	1	1	1	1	0.949612865497076	1	0.995392397660819	1	1	1	0.999816374269006	1	1	0.996545029239766	1	0.99906081871345	0.976459649122807	1	0.993715204678362	1	1	1	1	1	1	0.106705263157895	1	1	1
