AM_N_068	SRR10034516	SRR10034517	SRR10034518	SRR10034523	SRR11426432	SRR11440496	SRR11445089	SRR11445090	SRR11445091	SRR11448239	SRR11448240	SRR11448241	SRR12053430	SRR12233820	SRR12235348	SRR12244814	SRR12245258	SRR12245523	SRR12527928	SRR12527929	SRR12527932	SRR12527933	SRR12527934	SRR12527935	SRR12527961	SRR12527962	SRR12527963	SRR12527964	SRR12527965	SRR12527966	SRR13404631	SRR13404632	SRR13404634	SRR13404636	SRR13404640	SRR13404641	SRR13442813	SRR13442815	SRR13442818	SRR13442824	SRR13442825	SRR13442827	SRR13442828	SRR13442829	SRR13442830	SRR13442831	SRR13769013	SRR13769014	SRR13769015	SRR13769016	SRR13769017	SRR13769018	SRR13769019	SRR14567209	SRR14567210	SRR14567211	SRR14567212	SRR14567213	SRR14567214	SRR14567217	SRR14567218	SRR14567219	SRR14567220	SRR14567221	SRR14567222	SRR1503066	SRR1503113	SRR1503129	SRR1503133	SRR17475010	SRR18500042	SRR18500043	SRR18500044	SRR18500045	SRR18500050	SRR18500061	SRR18500072	SRR18500076	SRR18500077	SRR18500078	SRR18500079	SRR18500080	SRR18500081	SRR18500082	SRR18500084	SRR18500085	SRR18500086	SRR18500087	SRR18500088	SRR18500090	SRR18500091	SRR2001612	SRR2001766	SRR2396653	SRR2895251	SRR2915407	SRR2954866	SRR3948531	SRR3948548	SRR3948572	SRR3948577	SRR5109826	SRR5109829	SRR5109832	SRR5117446	SRR5117450	SRR5253659	SRR5387735	SRR5387737	SRR5387738	SRR6148364	SRR6148366	SRR6148371	SRR6148374	SRR6148376	SRR6148378	SRR6148379	SRR8335253	SRR8335256	SRR8335258	SRR8754036	SRR8754038	SRR8867392	SRR8867393	SRR8867395
SRR13769013	0.895347368421053	0.998362573099415	0.990304093567251	1	1	0.924901754385965	0.937278947368421	0.831419883040936	0.826932748538012	0.830238596491228	0.819598245614035	0.806249707602339	0.931475438596491	1	0.926266666666667	0.745134502923977	0.508452046783626	0.562928070175439	0.634962573099415	0.828968421052632	0.655597660818713	1	0.813990643274854	0.625757894736842	0.936758479532164	0.62506783625731	1	0.651873684210526	0.954478947368421	0.749782456140351	0.950785380116959	0.979152631578947	0.99936081871345	1	0.998594736842105	0.96945730994152	1	0.984510526315789	0.999655555555556	0.976274269005848	0.741002339181287	0.979152631578947	1	0.955597660818713	0.861358479532164	0.739397076023392	0.689392397660819	0	0.68625730994152	0.660569590643275	0.583387134502924	0.583627485380117	0.606977192982456	0.523505263157895	0.560580701754386	0.464144444444444	0.606830409356725	0.840511111111111	0.725881871345029	0.493749707602339	0.807623391812865	0.551990643274854	0.821370760233918	0.985970175438596	0.721906432748538	0.996485964912281	0.793266081871345	0.832056725146199	0.985970175438596	0.985970175438596	1	0.993163157894737	1	0.920508771929824	1	0.738224561403509	1	1	0.949012865497076	0.655597076023392	0.901116959064327	1	0.990305263157895	0.924401169590643	0.719930994152047	0.753983040935672	0.991493567251462	0.96686783625731	0.655597076023392	1	0.977377777777778	1	0.748098245614035	0.848213450292398	0.636136842105263	0.945711111111111	0.969546783625731	0.969799415204678	0.89556081871345	0.895347368421053	0.985970175438596	1	1	1	1	1	1	0.87150701754386	1	1	1	0.808237426900585	0.994625730994152	0.815306432748538	0.994206432748538	0.76620701754386	0.971025730994152	0.706104093567251	0.985970175438596	0.95542865497076	0.985970175438596	1	0.655597076023392	1	1	0.998608187134503
SRR13769014	0.959850292397661	0.79233216374269	0.790066081871345	0.79306783625731	0.79306783625731	0.880246198830409	0.889144444444444	0.749633918128655	0.744497076023392	0.793759649122807	0.906370175438596	0.934685380116959	0.926434502923977	0.800077777777778	0.940010526315789	0.831716374269006	0.945668421052632	0.825302339181286	0.495253216374269	0.84962865497076	0.975484795321637	0.991811111111111	0.520820467836257	0.961706432748538	0.906298830409357	0.974955555555556	0.991811111111111	0.935256725146199	0.978083625730994	0.789075438596491	0.976234502923977	0.854288304093567	0.857017543859649	0.857280701754386	0.856656140350877	0.851255555555556	0.857280701754386	0.788448538011696	0.857052046783626	0.798685380116959	0.658570175438597	0.86096081871345	0.857280701754386	0.991095906432748	0.970439766081871	0.918050292397661	0.630198830409357	0.68625730994152	0	0.274022222222222	0.849177777777778	0.922627485380117	0.750495321637427	0.767188304093567	0.649695906432749	0.872761988304094	0.94172514619883	0.63900350877193	0.440538011695906	0.715206432748538	0.93559298245614	0.63555730994152	0.749654970760234	0.853302339181287	0.81112865497076	0.853890058479532	0.883843859649123	0.805039766081871	0.9960216374269	0.9960216374269	0.79306783625731	0.790565497076023	0.79306783625731	0.776856140350877	0.79306783625731	0.776851461988304	0.79306783625731	0.795002339181286	0.777049707602339	0.776851461988304	0.776852631578947	0.79306783625731	0.790066081871345	0.776864912280702	0.653294736842105	0.776851461988304	0.786287719298246	0.823491812865497	0.776851461988304	0.79306783625731	0.818587719298246	0.79306783625731	0.524798830409357	0.892890643274854	0.9694	0.831982456140351	0.991188304093567	0.991202339181287	0.95840350877193	0.752918128654971	0.987832748538012	0.998553216374269	0.857280701754386	0.857280701754386	0.857280701754386	1	0.857280701754386	0.947709356725146	0.79306783625731	0.79306783625731	0.79306783625731	0.762832748538012	0.852170175438597	0.521543859649123	0.791450292397661	0.627791228070175	0.828306432748538	0.358347368421053	0.9960216374269	0.991094736842105	0.9960216374269	0.991811111111111	0.983783625730994	0.857280701754386	0.857280701754386	0.855888888888889
SRR13769015	0.941338011695906	1	1	1	1	0.967939766081871	0.99093216374269	0.945480116959064	0.943667251461988	0.93937134502924	0.947632748538012	0.944822222222222	0.956283040935673	1	0.936369590643275	0.830387719298246	0.934754385964912	0.811778362573099	0.43340350877193	0.893970760233918	0.976780701754386	0.992436257309941	0.330026315789474	0.956498830409357	0.97734269005848	0.977211695906433	0.992436257309941	0.972870175438596	0.982770175438596	0.777308187134503	0.974379532163743	0.858409356725146	0.865622222222222	0.866116374269006	0.866116374269006	0.858388304093567	0.866116374269006	0.996669005847953	0.865827485380117	0.992628070175439	0.793236842105263	0.862719298245614	0.866116374269006	0.98490350877193	0.957722222222222	0.898218128654971	0.617422807017544	0.660569590643275	0.274022222222222	0	0.931502923976608	0.920029824561403	0.81612865497076	0.755725730994152	0.652238011695906	0.896611111111111	0.9375216374269	0.81611052631579	0.28462514619883	0.816576608187135	0.923064912280702	0.666724561403509	0.775833918128655	0.858744444444444	0.849383625730994	0.862508187134503	0.86033567251462	0.805039766081871	0.992628070175439	0.992628070175439	1	1	1	0.984590058479532	1	0.984583625730994	1	1	0.984745614035088	0.984583625730994	0.984584210526316	1	1	0.984592397660819	0.864783625730994	0.984583625730994	0.993340935672515	0.851963157894737	0.984583625730994	1	0.845475438596491	1	0.344854385964912	0.920323976608187	0.977501754385965	0.986535087719298	0.992628070175439	0.992628070175439	0.938052631578947	0.941338011695906	0.98506432748538	0.996713450292398	0.866116374269006	0.866116374269006	0.866116374269006	1	0.866116374269006	0.922652046783626	1	1	1	0.94430350877193	0.860869005847953	0.335247953216374	0.996669005847953	0.836315204678363	0.837142105263158	0.358542105263158	0.992628070175439	0.9849	0.992628070175439	0.992436257309941	0.984583625730994	0.866116374269006	0.866116374269006	0.864724561403509
SRR13769016	1	0.917659064327485	0.917659064327485	0.917659064327485	0.917659064327485	0.912084210526316	0.92090701754386	0.887361988304094	0.817956140350877	0.865181871345029	0.913436257309941	0.94071052631579	0.934261988304094	0.917659064327485	0.986390643274854	0.876182456140351	0.532390058479532	0.78846081871345	0.956456140350877	0.874102923976608	0.451078947368421	1	0.97146081871345	0.145677192982456	0.88397485380117	0.584036842105263	1	0.320427485380117	0.982232748538012	0.959638011695906	0.990747368421053	0.99772865497076	0.999792397660819	1	0.999584795321637	0.99772865497076	1	0.916738596491228	0.999901754385965	0.917659064327485	0.905858479532164	0.99772865497076	1	0.99772865497076	0.988176608187134	0.985066081871345	0.959637426900585	0.583387134502924	0.849177777777778	0.931502923976608	0	0.11422514619883	0.525337426900585	0.614359064327485	0.774752046783626	0.444493567251462	0.134429824561404	0.90356432748538	0.94729298245614	0.700511111111111	0.951692397660819	0.830466081871345	0.942127485380117	1	0.80835730994152	0.997048538011696	0.959452046783626	0.97146081871345	1	1	0.917659064327485	0.917659064327485	0.917659064327485	0.83816783625731	0.917659064327485	0.655106432748538	0.917659064327485	0.917659064327485	0.866671929824561	0.356401169590643	0.818776023391813	0.917659064327485	0.917659064327485	0.842060233918129	0.635102923976608	0.671225730994152	0.909152631578947	0.950024561403509	0.358247368421053	0.917659064327485	0.981659064327485	0.917659064327485	0.955384210526316	0.948663157894737	0.149104093567251	0.915390058479532	1	1	1	0.917659064327485	1	1	1	1	1	1	1	0.996421637426901	0.917659064327485	0.917659064327485	0.917659064327485	0.90141052631579	0.995744444444444	0.960970175438596	0.916738596491228	0.813895906432749	0.978326900584795	0.862816959064327	1	0.99772865497076	1	1	0.155463742690058	1	1	0.99863216374269
SRR13769017	1	1	1	1	1	0.974731578947368	0.998836257309942	0.957502923976608	0.889394152046784	0.934662573099415	0.960946783625731	0.955321637426901	0.958862573099415	1	0.978283625730994	0.862980701754386	0.524576608187134	0.795722222222222	0.938790643274854	0.91585730994152	0.451078947368421	1	0.966377192982456	0.0946964912280702	0.950788304093567	0.584036842105263	1	0.357010526315789	0.983952631578947	0.950806432748538	0.987263742690058	0.989009941520468	0.999443274853801	1	0.999511111111111	0.989009941520468	1	0.998836257309942	0.999895321637427	1	0.984423391812865	0.989009941520468	1	0.989018713450292	0.984423391812865	0.972376023391813	0.950800584795322	0.583627485380117	0.922627485380117	0.920029824561403	0.11422514619883	0	0.580622222222222	0.618601169590643	0.78283918128655	0.486443274853801	0.077287134502924	0.973433333333333	0.956745029239766	0.787775438596491	0.957594152046784	0.873240350877193	0.959978947368421	1	0.855573099415205	0.996909356725146	0.943417543859649	0.966377192982456	1	1	1	1	1	0.920508771929824	1	0.737447368421053	1	1	0.949012865497076	0.438742105263158	0.901116959064327	1	1	0.924401169590643	0.717443859649123	0.753566666666667	0.991493567251462	0.968308771929825	0.440588304093567	1	1	1	0.966377192982456	0.971285380116959	0.0787625730994152	0.989009941520468	1	1	1	1	1	1	1	1	1	1	1	0.991991228070175	1	1	1	0.970905847953216	0.995826900584795	0.965418713450292	0.998836257309942	0.891023391812865	0.976247368421053	0.955650877192982	1	0.989009941520468	1	1	0.0746070175438596	1	1	0.998615204678363
SRR13769018	1	0.946016959064327	0.946016959064327	0.946016959064327	0.946016959064327	0.920023391812866	0.929515204678363	0.917477192982456	0.849793567251462	0.893431578947368	0.926614035087719	0.947019883040936	0.937539766081871	0.946016959064327	0.996285380116959	0.894688304093567	0.592956140350877	0.806902923976608	0.963576023391813	0.896383625730994	0.607659064327485	0.998794736842105	0.97853567251462	0.600612280701754	0.897952631578947	0.601117543859649	0.998794736842105	0.573351461988304	0.96822865497076	0.96882865497076	0.97847485380117	0.754353801169591	0.505785380116959	0.505984795321637	0.505786549707602	0.503902339181287	0.505984795321637	0.941547368421053	0.505827485380117	0.944262573099415	0.832926315789474	0.836736842105263	0.505984795321637	0.996163157894737	0.989730409356725	0.972359649122807	0.970020467836257	0.606977192982456	0.750495321637427	0.81612865497076	0.525337426900585	0.580622222222222	0	0.199223976608187	0.457315204678363	0.559540935672515	0.565939766081871	0.627087719298246	0.896585380116959	0.745152631578947	0.964640350877193	0.841691228070175	0.517329824561404	0.504230409356725	0.753469005847953	0.503140350877193	0.96856081871345	0.980290058479532	0.998245614035088	0.998245614035088	0.946016959064327	0.946016959064327	0.946016959064327	0.866525730994152	0.946016959064327	0.683501754385965	0.946016959064327	0.946016959064327	0.895029824561403	0.554863742690058	0.847133918128655	0.946016959064327	0.946016959064327	0.870418128654971	0.528964912280702	0.699594736842105	0.93751052631579	0.45623918128655	0.554881286549708	0.946016959064327	0.487877192982456	0.946016959064327	0.97227485380117	0.944231578947368	0.591309941520468	0.943934502923977	0.986066666666667	0.986230409356725	0.9998	0.945816959064328	0.996840350877193	0.9998	0.505984795321637	0.505984795321637	0.505984795321637	1	0.505984795321637	0.994387134502924	0.946016959064327	0.946016959064327	0.946016959064327	0.932798830409357	0.503329824561404	0.972576608187134	0.941547368421053	0.775409356725146	0.48913216374269	0.916684795321637	0.998245614035088	0.996163157894737	0.998245614035088	0.998794736842105	0.608842105263158	0.505984795321637	0.505984795321637	0.504671929824561
SRR13769019	0.839840350877193	1	1	1	1	0.987922222222222	0.995421052631579	0.974940935672515	0.906456725146199	0.950043859649123	0.972357894736842	0.966877192982456	0.973192397660819	1	0.997321052631579	0.894252631578947	0.634572514619883	0.80507485380117	0.964314619883041	0.944078362573099	0.644004093567251	0.99862865497076	0.976631578947368	0.633783040935673	0.948604093567251	0.644584795321637	0.99862865497076	0.640522222222222	0.981736842105263	0.968480701754386	0.991217543859649	0.755380701754386	0.569376608187135	0.569490643274854	0.569490643274854	0.568435087719298	0.569490643274854	0.995421052631579	0.569338011695906	0.997815789473684	0.810916374269006	0.837763742690058	0.569490643274854	0.995665497076023	0.991016374269006	0.940652631578947	0.96983216374269	0.523505263157895	0.767188304093567	0.755725730994152	0.614359064327485	0.618601169590643	0.199223976608187	0	0.456913450292398	0.570886549707602	0.603462573099415	0.683393567251462	0.891046198830409	0.798277192982456	0.964331578947368	0.86329649122807	0.573420467836257	0.567306432748538	0.799266081871345	0.566349122807018	0.922736842105263	0.978815789473684	0.997815789473684	0.997815789473684	1	1	1	0.920508771929824	1	0.737984210526316	1	1	0.949012865497076	0.645701169590643	0.901116959064327	1	1	0.924401169590643	0.584345614035088	0.753784210526316	0.991493567251462	0.537799415204678	0.645701754385965	1	0.547601169590643	1	0.970285964912281	0.955791228070175	0.641094736842105	0.998944444444444	0.997815789473684	0.997815789473684	0.841733333333333	0.839840350877193	0.996444444444444	0.994514035087719	0.569490643274854	0.569490643274854	0.569490643274854	1	0.569490643274854	0.833163742690058	1	1	1	0.988866081871345	0.566748538011696	0.971755555555555	0.995421052631579	0.839790643274854	0.55166081871345	0.968662573099415	0.997815789473684	0.995665497076023	0.997815789473684	0.99862865497076	0.645701169590643	0.569490643274854	0.569490643274854	0.568155555555556
SRR14567209	1	1	1	1	1	0.980408187134503	1	0.958980701754386	0.886808187134503	0.934614619883041	0.945526900584795	0.941973099415205	0.951322807017544	1	1	0.808433333333333	0.593162573099415	0.408285380116959	0.638808771929825	0.827059064327485	0.830463157894737	1	0.631112865497076	0.808068421052632	0.741258479532164	0.741381871345029	1	0.83007134502924	0.963943859649123	0.784983625730994	0.836420467836257	0.75657485380117	0.6644783625731	0.6644783625731	0.6644783625731	0.6644783625731	0.6644783625731	1	0.66410701754386	0.790470175438596	0.807550877192982	0.838819298245614	0.6644783625731	0.790470175438596	0.762699415204678	0.762699415204678	0.595479532163743	0.560580701754386	0.649695906432749	0.652238011695906	0.774752046783626	0.78283918128655	0.457315204678363	0.456913450292398	0	0.802692397660819	0.756277192982456	0.566183625730994	0.649413450292398	0.413380701754386	0.887890643274854	0.457087719298246	0.4628	0.478964912280702	0.761159064327485	0.660951461988304	0.718102339181287	0.834959649122807	0.790470175438596	0.790470175438596	1	1	1	0.920524561403509	1	0.830576608187135	1	1	0.949012865497076	0.830463157894737	0.901312280701754	1	1	0.924419298245614	0.695792397660819	0.830905263157895	0.991493567251462	0.632787134502924	0.830463157894737	1	0.6644783625731	1	0.742359064327485	0.781923976608187	0.825459064327485	1	0.790470175438596	0.790470175438596	1	1	0.828609356725146	1	0.6644783625731	0.6644783625731	0.6644783625731	1	0.6644783625731	0.961302923976608	1	1	1	0.925119883040936	0.661744444444444	0.821387134502924	1	0.762566081871345	0.635504093567251	0.742359064327485	0.790470175438596	0.790470175438596	0.790470175438596	1	0.830463157894737	0.6644783625731	0.6644783625731	0.663086549707602
SRR14567210	0.931916374269006	0.953587719298246	0.953587719298246	0.953587719298246	0.953587719298246	0.930278362573099	0.953659064327485	0.790139766081871	0.80113918128655	0.809183625730994	0.817180701754386	0.805730409356725	0.928436842105263	0.953587719298246	1	0.918111111111111	0.425802339181287	0.776716959064327	0.779347953216374	0.873816374269006	0.506100584795322	1	1	0.472180116959064	0.905404678362573	0.584162573099415	1	0.466706432748538	0.982176023391813	0.918341520467836	0.984987134502924	1	1	1	1	1	1	0.953587719298246	0.999891228070175	0.953587719298246	0.662622222222222	1	1	1	0.633722807017544	0.669852631578947	0.763538596491228	0.464144444444444	0.872761988304094	0.896611111111111	0.444493567251462	0.486443274853801	0.559540935672515	0.570886549707602	0.802692397660819	0	0.491902923976608	0.652056725146199	0.986298830409357	0.564506432748538	0.612476023391813	0.80545730994152	0.903249122807018	1	0.711902923976608	0.996730994152047	0.883201169590643	1	1	1	0.953587719298246	0.953587719298246	0.953587719298246	0.87409649122807	0.953587719298246	0.691035087719298	0.953587719298246	0.953587719298246	0.902600584795322	0.457870175438596	0.854704678362573	0.953587719298246	0.953587719298246	0.877988888888889	0.671031578947368	0.707154385964912	0.945081286549708	0.950373684210526	0.458055555555556	0.953587719298246	0.963286549707602	0.953587719298246	1	0.892184795321637	0.499950292397661	0.953587719298246	1	1	0.931918713450292	0.885504093567251	1	1	1	1	1	1	1	0.929591228070175	0.953587719298246	0.953587719298246	0.953587719298246	0.867823391812865	1	0.99750701754386	0.953587719298246	0.879169005847953	1	0.953587719298246	1	1	1	1	0.502019883040936	1	1	1
SRR14567211	1	1	1	1	1	0.983311695906433	1	0.969552631578947	0.897476023391813	0.944818713450292	0.959415789473684	0.955076608187134	0.957004678362573	1	0.992555555555556	0.910666666666667	0.516665497076023	0.797583625730994	0.967856140350877	0.938823391812865	0.451078947368421	1	0.985377192982456	0.100486549707602	0.936165497076023	0.569414035087719	1	0.356645029239766	0.972484795321637	0.976216959064327	0.975682456140351	0.965224561403509	0.972188304093567	0.972669005847953	0.972669005847953	0.965224561403509	0.972669005847953	1	0.972334502923977	0.985377192982456	0.947935087719298	0.965224561403509	0.972669005847953	0.977934502923977	0.975260233918129	0.967815789473684	0.975260233918129	0.606830409356725	0.94172514619883	0.9375216374269	0.134429824561404	0.077287134502924	0.565939766081871	0.603462573099415	0.756277192982456	0.491902923976608	0	0.940484795321637	0.93426432748538	0.78966081871345	0.961073684210526	0.878601169590643	0.940485964912281	0.958046198830409	0.83646081871345	0.969516959064327	0.967824561403509	1	0.985377192982456	0.985377192982456	1	1	1	0.920508771929824	1	0.737447368421053	1	1	0.949012865497076	0.438742105263158	0.901116959064327	1	1	0.924401169590643	0.690114035087719	0.753566666666667	0.991493567251462	0.940977777777778	0.440588304093567	1	0.972669005847953	1	0.977420467836257	0.967918713450292	0.0798748538011696	0.992555555555556	0.985377192982456	0.985377192982456	1	1	0.985377192982456	1	0.972669005847953	0.972669005847953	0.972669005847953	1	0.972669005847953	0.979674269005848	1	1	1	0.967849122807018	0.972067251461988	0.989866666666667	1	0.884835087719298	0.972669005847953	0.977420467836257	0.985377192982456	0.977932748538012	0.985377192982456	1	0.0820947368421053	0.972669005847953	0.972669005847953	0.972669005847953
SRR14567212	1	0.806436257309942	0.806436257309942	0.806436257309942	0.806436257309942	0.847167251461988	0.899306432748538	0.630011111111111	0.71876783625731	0.642127485380117	0.763977777777778	0.790893567251462	0.867302923976608	0.808302923976608	0.905315789473684	0.905315789473684	0.762833918128655	0.82827134502924	0.634334502923977	0.703704093567251	1	1	0.896451461988304	0.970160233918129	0.822790643274854	0.911946783625731	1	0.962702339181287	0.977850877192982	0.886113450292398	0.878656140350877	0.662015204678363	0.692754385964912	0.693422807017544	0.693422807017544	0.598747953216374	0.693422807017544	0.806436257309942	0.693051461988304	0.706154970760234	0.442829239766082	0.744135087719298	0.693422807017544	0.830521052631579	0.594958479532164	0.544037426900585	0.660252046783626	0.840511111111111	0.63900350877193	0.81611052631579	0.90356432748538	0.973433333333333	0.627087719298246	0.683393567251462	0.566183625730994	0.652056725146199	0.940484795321637	0	0.906027485380117	0.560115204678363	0.66893567251462	0.743383040935673	0.415288888888889	0.589874269005848	0.627298830409357	0.691376608187135	0.770473099415205	1	0.896451461988304	0.896451461988304	0.806436257309942	0.806436257309942	0.806436257309942	0.806436257309942	0.806436257309942	0.806436257309942	0.806436257309942	0.806694152046784	0.806436257309942	0.806436257309942	0.806436257309942	0.806436257309942	0.806436257309942	0.806436257309942	0.671705263157895	0.806436257309942	0.806436257309942	0.675129824561403	0.806436257309942	0.806436257309942	0.675070175438596	0.806436257309942	1	0.76339649122807	0.997929824561403	0.743165497076023	0.896451461988304	0.896451461988304	1	0.806436257309942	0.896451461988304	1	0.693422807017544	0.693422807017544	0.693422807017544	1	0.693422807017544	0.95203216374269	0.806436257309942	0.806436257309942	0.806436257309942	0.585553801169591	0.692769590643275	0.998465497076023	0.806436257309942	0.717537426900585	0.693422807017544	0.88372865497076	0.896451461988304	0.801767251461988	0.896451461988304	1	1	0.693422807017544	0.693422807017544	0.693422807017544
SRR14567213	1	1	1	1	1	0.987908187134503	1	0.986298830409357	0.986315789473684	0.986298830409357	0.968580701754386	0.971305847953216	0.980504093567251	1	1	0.889759064327485	0.973878947368421	0.754018128654971	0.466267251461988	0.952841520467836	0.999515789473684	1	0.351583040935672	0.975761988304094	0.987580116959064	0.987580116959064	1	0.997634502923977	0.989477192982456	0.801238011695906	0.978155555555556	0.932148538011696	0.932148538011696	0.932148538011696	0.932148538011696	0.932148538011696	0.932148538011696	1	0.931818128654971	0.987580116959064	0.894376608187134	0.932150292397661	0.932148538011696	0.987580116959064	0.973878947368421	0.973878947368421	0.633579532163743	0.725881871345029	0.440538011695906	0.28462514619883	0.94729298245614	0.956745029239766	0.896585380116959	0.891046198830409	0.649413450292398	0.986298830409357	0.93426432748538	0.906027485380117	0	0.766806432748538	0.919791228070175	0.651653801169591	0.906035087719298	0.91972865497076	0.890623976608187	0.929722807017544	0.929209941520468	0.805039766081871	0.987580116959064	0.987580116959064	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.932345614035088	1	1	0.932148538011696	1	1	0.926685380116959	1	0.111275438596491	0.974073099415205	0.994995906432748	1	0.987580116959064	0.987580116959064	0.98752514619883	1	0.987580116959064	0.987509356725146	0.932148538011696	0.932148538011696	0.932148538011696	1	0.932148538011696	0.984008771929824	1	1	1	0.973904678362573	0.92949298245614	0.352542105263158	1	0.861200584795322	0.903174269005848	0.188054970760234	0.987580116959064	0.987580116959064	0.987580116959064	1	1	0.932148538011696	0.932148538011696	0.930756725146199
SRR14567214	1	0.887575438596491	0.837273684210526	0.889687134502924	0.889687134502924	0.866833918128655	0.905092397660819	0.726533918128655	0.726734502923977	0.737465497076023	0.788940935672515	0.781715789473684	0.911873099415205	0.889687134502924	0.947564912280702	0.760940935672515	0.470920467836257	0.352783040935672	0.497486549707602	0.712995321637427	0.83697485380117	1	0.658460233918129	0.807135087719298	0.636752631578947	0.747893567251462	1	0.799685964912281	0.96219649122807	0.761454970760234	0.834037426900585	1	1	1	1	0.949262573099415	1	0.837252046783626	0.99962865497076	0.596166081871345	0.560627485380117	1	1	0.758914035087719	0.532845614035088	0.514728070175439	0.41712514619883	0.493749707602339	0.715206432748538	0.816576608187135	0.700511111111111	0.787775438596491	0.745152631578947	0.798277192982456	0.413380701754386	0.564506432748538	0.78966081871345	0.560115204678363	0.766806432748538	0	0.689595321637427	0.400214619883041	0.723288304093567	0.810047368421053	0.660470175438596	0.996459064327485	0.603322222222222	0.874276023391813	0.758914035087719	0.758914035087719	0.889687134502924	0.876721637426901	0.889687134502924	0.810218713450292	0.889687134502924	0.726711111111111	0.889687134502924	0.889687134502924	0.8387	0.726661988304094	0.791053801169591	0.889687134502924	0.840484795321637	0.814098830409357	0.726680116959064	0.726847953216374	0.881180701754386	0.948143859649123	0.726661988304094	0.889687134502924	0.975830994152047	0.889687134502924	0.792927485380117	0.706714035087719	0.829900584795322	0.889741520467836	0.758914035087719	0.758914035087719	1	0.889687134502924	0.82743216374269	1	1	1	1	1	1	0.961285380116959	0.889687134502924	0.889687134502924	0.889687134502924	0.704378362573099	0.997266081871345	0.861344444444444	0.889687134502924	0.685584210526316	0.971025730994152	0.688607602339181	0.758914035087719	0.758914035087719	0.758914035087719	1	0.83697485380117	1	1	0.998608187134503
SRR14567217	1	1	1	1	1	0.97640701754386	1	0.849800584795322	0.933280701754386	0.893214035087719	0.852752046783626	0.825597660818713	0.966484210526316	1	1	0.965087134502924	0.845566666666667	0.847480116959064	0.714988888888889	0.896472514619883	1	1	0.935640935672515	0.970160233918129	0.970561988304094	0.970561988304094	1	0.99961052631579	0.982276023391813	0.859692397660819	0.955549122807018	1	1	1	1	1	1	1	0.999630994152047	0.970561988304094	0.741449707602339	1	1	0.970561988304094	0.589516374269006	0.682048538011696	0.699179532163743	0.807623391812865	0.93559298245614	0.923064912280702	0.951692397660819	0.957594152046784	0.964640350877193	0.964331578947368	0.887890643274854	0.612476023391813	0.961073684210526	0.66893567251462	0.919791228070175	0.689595321637427	0	0.855645614035088	0.90227134502924	0.970561988304094	0.818078947368421	0.997956140350877	0.866485380116959	0.965078947368421	0.970561988304094	0.970561988304094	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.945098245614035	0.926404093567251	0.995353216374269	1	0.970561988304094	0.970561988304094	1	1	0.970561988304094	1	1	1	1	1	1	0.972717543859649	1	1	1	0.885812280701754	0.997279532163743	0.956161988304093	1	0.941515789473684	0.975598245614035	0.945098245614035	0.970561988304094	0.970561988304094	0.970561988304094	1	1	1	1	0.998615789473684
SRR14567218	0.96972865497076	0.955130994152047	0.955130994152047	0.955130994152047	0.955130994152047	0.86393567251462	0.924121637426901	0.713033333333333	0.67512514619883	0.66713216374269	0.690042105263158	0.72169649122807	0.728185964912281	0.955130994152047	0.951765497076023	0.779346198830409	0.603143274853801	0.423681871345029	0.495440935672515	0.717080701754386	0.933318128654971	1	0.543545614035088	0.853758479532164	0.657943274853801	0.811863742690058	1	0.898290058479532	0.929847368421053	0.738308771929825	0.798293567251462	0.951765497076023	0.999331578947368	1	1	0.951765497076023	1	0.955130994152047	0.99962865497076	0.70350350877193	0.803045614035088	0.951765497076023	1	0.703043859649123	0.688351461988304	0.590363157894737	0.448740350877193	0.551990643274854	0.63555730994152	0.666724561403509	0.830466081871345	0.873240350877193	0.841691228070175	0.86329649122807	0.457087719298246	0.80545730994152	0.878601169590643	0.743383040935673	0.651653801169591	0.400214619883041	0.855645614035088	0	0.579757894736842	0.80996783625731	0.747109356725146	0.996459064327485	0.578026315789474	0.662412865497076	0.748372514619883	0.748372514619883	0.955130994152047	0.955130994152047	0.813706432748538	0.893827485380117	0.955130994152047	0.888449122807017	0.955130994152047	0.811457894736842	0.764250877192982	0.888449122807017	0.890184210526316	0.955130994152047	0.955130994152047	0.89510701754386	0.888449122807017	0.888449122807017	0.937446783625731	0.94056432748538	0.888449122807017	0.901040350877193	0.965439766081871	0.955130994152047	0.677751461988304	0.641992397660819	0.904383625730994	0.90689649122807	0.719913450292398	0.721366666666667	0.96972865497076	0.924859649122807	0.82743567251462	1	1	1	1	0.856326900584795	1	0.921795906432749	0.955130994152047	0.955130994152047	0.955130994152047	0.800947953216374	0.997266081871345	0.747337426900585	0.955130994152047	0.756985380116959	0.971025730994152	0.632885964912281	0.748372514619883	0.700159064327485	0.748372514619883	1	0.933318128654971	1	1	0.998608187134503
